url_path,views_total,views_unique
/zellerlab/cayman,142,88
/zellerlab/cayman/tree/main/cayman,23,13
/zellerlab/cayman/issues,18,11
/zellerlab/cayman/tree/main/.github/workflows,10,9
/zellerlab/cayman/issues/17,8,8
/zellerlab/cayman/blob/main/cayman/annotate/crazy_annotator.py,7,6
/zellerlab/cayman/blob/main/environment.yml,6,5
/zellerlab/cayman/blob/main/cayman/functions.py,5,5
/zellerlab/cayman/blob/main/README.md,5,3
/zellerlab/cayman/blob/main/Singularity.latest,4,4
