url_path,views_total,views_unique
/zellerlab/cayman,63,20
/zellerlab/cayman/tree/main/cayman,34,5
/zellerlab/cayman/issues/8,19,8
/zellerlab/cayman/blob/main/environment.yml,14,3
/zellerlab/cayman/issues,13,3
/zellerlab/cayman/tree/main/cayman/bin,13,2
/zellerlab/cayman/tree/main/.github/workflows,12,3
/zellerlab/cayman/blob/main/cayman/__main__.py,9,2
/zellerlab/cayman/blob/main/README.md,8,2
/zellerlab/cayman/blob/main/cayman/handle_args.py,7,2
