url_path,views_total,views_unique
/zellerlab/cayman,7,7
/zellerlab/cayman/issues,3,2
/zellerlab/cayman/issues/2,2,1
/zellerlab/cayman/issues/12,1,1
/zellerlab/cayman/issues/8,1,1
