url_path,views_total,views_unique
/zellerlab/cayman,89,50
/zellerlab/cayman/tree/main/cayman,16,9
/zellerlab/cayman/tree/main/cayman/annotate,8,5
/zellerlab/cayman/blob/main/cayman/annotate/crazy_annotator.py,6,5
/zellerlab/cayman/blob/main/README.md,5,4
/zellerlab/cayman/tree/main/.github/workflows,4,4
/zellerlab/cayman/issues/17,4,3
/zellerlab/cayman/tree/main/cayman/bin,4,3
/zellerlab/cayman/issues,4,2
/zellerlab/cayman/commits/main,3,1
