url_path,views_total,views_unique
/zellerlab/cayman,29,21
/zellerlab/cayman/issues,4,2
/zellerlab/cayman/tree/main/cayman,3,2
/zellerlab/cayman/issues/17,1,1
/zellerlab/cayman/issues/19,1,1
/zellerlab/cayman/tree/main,1,1
/zellerlab/cayman/tree/main/cayman/annotate,1,1
/zellerlab/cayman/tree/main/cayman/bin,1,1
