url_path,views_total,views_unique
/zellerlab/cayman,32,21
/zellerlab/cayman/tree/main,15,6
/zellerlab/cayman/tree/main/cayman,9,5
/zellerlab/cayman/issues,4,2
/zellerlab/cayman/blob/main/environment.yml,4,1
/zellerlab/cayman/issues/8,3,2
/zellerlab/cayman/blob/main/requirements.txt,2,2
/zellerlab/cayman/tree/main/cayman/annotate,2,2
/zellerlab/cayman/blob/main/cayman/bin/__init__.py,1,1
/zellerlab/cayman/blob/main/cayman/functions.py,1,1
