url_path,views_total,views_unique
/zellerlab/cayman,38,20
/zellerlab/cayman/tree/main/cayman,16,5
/zellerlab/cayman/issues,10,4
/zellerlab/cayman/issues/14,7,3
/zellerlab/cayman/issues/8,3,3
/zellerlab/cayman/blob/main/cayman/functions.py,3,2
/zellerlab/cayman/tree/main/cayman/annotate,3,2
/zellerlab/cayman/tree/main/cayman/bin,3,2
/zellerlab/cayman/activity,2,1
/zellerlab/cayman/blob/main/cayman/__main__.py,2,1
