referrer,views_total,views_unique
nature.com,65,27
Google,28,7
zellerlab.github.io,12,4
DuckDuckGo,5,1
Bing,4,3
github.com,4,3
biorxiv.org,2,2
doubao.com,1,1
search.brave.com,1,1
