url_path,views_total,views_unique
/zellerlab/cayman,34,23
/zellerlab/cayman/issues,9,5
/zellerlab/cayman/issues/17,6,4
/zellerlab/cayman/tree/main/cayman,3,3
/zellerlab/cayman/tree/main/cayman/annotate,3,2
/zellerlab/cayman/blob/main/setup.py,3,1
/zellerlab/cayman/blob/main/README.md,2,2
/zellerlab/cayman/issues/8,2,2
/zellerlab/cayman/tree/main/cayman/bin,2,2
/zellerlab/cayman/blob/main/cayman/annotate/crazy_annotator.py,2,1
