url_path,views_total,views_unique
/zellerlab/cayman,51,32
/zellerlab/cayman/tree/main/cayman,14,9
/zellerlab/cayman/tree/main,6,5
/zellerlab/cayman/issues,4,2
/zellerlab/cayman/issues/17,2,2
/zellerlab/cayman/tree/main/.github/workflows,2,2
/zellerlab/cayman/tree/main/cayman/annotate,2,2
/zellerlab/cayman/blob/main/cayman/annotate/crazy_annotator.py,2,1
/zellerlab/cayman/issues/23,2,1
/zellerlab/cayman/releases/tag/v0.10.3,2,1
