referrer,views_total,views_unique
nature.com,33,20
Google,31,9
Bing,7,5
biorxiv.org,1,1
chatgpt.com,1,1
github.com,1,1
pypi.org,1,1
www-nature-com.libproxy.unl.edu,1,1
zellerlab.github.io,1,1
